machine_id,line_id,reading_ts,temperature_c,vibration_mm_s,pressure_psi,latent_wear,will_fail_within_6h
MCH0001,LINE-A,2026-07-26T15:00:00,82.74,3.535,101.6,0.7707,0
MCH0001,LINE-A,2026-07-26T15:10:00,84.81,3.616,95.32,0.7715,0
MCH0001,LINE-A,2026-07-26T15:20:00,82.16,3.475,98.19,0.7724,0
MCH0001,LINE-A,2026-07-26T15:30:00,79.51,3.546,97.72,0.7733,0
MCH0001,LINE-A,2026-07-26T15:40:00,82.94,3.622,98.31,0.7741,0
MCH0001,LINE-A,2026-07-26T15:50:00,79.87,3.647,98.25,0.7748,0
MCH0001,LINE-A,2026-07-26T16:00:00,82.16,3.6,100.82,0.7754,0
MCH0001,LINE-A,2026-07-26T16:10:00,80.87,3.524,96.91,0.7758,0
MCH0001,LINE-A,2026-07-26T16:20:00,82.41,3.566,99.06,0.7763,0
MCH0001,LINE-A,2026-07-26T16:30:00,81.09,3.552,96.62,0.777,0
MCH0001,LINE-A,2026-07-26T16:40:00,82.88,3.553,99.83,0.7774,0
MCH0001,LINE-A,2026-07-26T16:50:00,81.02,3.515,98.69,0.7783,0
MCH0001,LINE-A,2026-07-26T17:00:00,81.58,3.615,99.76,0.7795,0
MCH0001,LINE-A,2026-07-26T17:10:00,83.58,3.576,99.54,0.7799,0
MCH0001,LINE-A,2026-07-26T17:20:00,82.64,3.642,98.58,0.7804,0
MCH0001,LINE-A,2026-07-26T17:30:00,83.8,3.562,99.38,0.7808,0
MCH0001,LINE-A,2026-07-26T17:40:00,80.45,3.665,97.68,0.781,0
MCH0001,LINE-A,2026-07-26T17:50:00,82.67,3.66,97.65,0.7815,0
MCH0001,LINE-A,2026-07-26T18:00:00,80.03,3.482,99.1,0.7826,0
MCH0001,LINE-A,2026-07-26T18:10:00,81.69,3.656,100.45,0.783,0
MCH0001,LINE-A,2026-07-26T18:20:00,82.96,3.556,97.81,0.7837,0
MCH0001,LINE-A,2026-07-26T18:30:00,84.44,3.524,98.25,0.7843,0
MCH0001,LINE-A,2026-07-26T18:40:00,81.96,3.649,102.1,0.7844,0
MCH0001,LINE-A,2026-07-26T18:50:00,83.23,3.611,97.7,0.7852,0
MCH0001,LINE-A,2026-07-26T19:00:00,81.28,3.54,99.07,0.7856,0
MCH0001,LINE-A,2026-07-26T19:10:00,81.11,3.669,99.33,0.7862,0
MCH0001,LINE-A,2026-07-26T19:20:00,82.72,3.743,101.8,0.7865,0
MCH0001,LINE-A,2026-07-26T19:30:00,82.14,3.652,101.44,0.7873,0
MCH0001,LINE-A,2026-07-26T19:40:00,83.87,3.599,100.01,0.7885,0
MCH0001,LINE-A,2026-07-26T19:50:00,82.2,3.466,97.37,0.7893,0
MCH0001,LINE-A,2026-07-26T20:00:00,82.13,3.64,98.99,0.7902,0
MCH0001,LINE-A,2026-07-26T20:10:00,84.56,3.554,98.16,0.7908,0
MCH0001,LINE-A,2026-07-26T20:20:00,81.77,3.575,97.83,0.7919,0
MCH0001,LINE-A,2026-07-26T20:30:00,81.65,3.695,97.31,0.7935,0
MCH0001,LINE-A,2026-07-26T20:40:00,83.58,3.631,100.07,0.7939,0
MCH0001,LINE-A,2026-07-26T20:50:00,83.89,3.644,97.86,0.7947,0
MCH0001,LINE-A,2026-07-26T21:00:00,81.26,3.671,99.84,0.7954,0
MCH0001,LINE-A,2026-07-26T21:10:00,83.37,3.667,98.1,0.7961,0
MCH0001,LINE-A,2026-07-26T21:20:00,82.06,3.629,99.34,0.7965,0
MCH0001,LINE-A,2026-07-26T21:30:00,83.82,3.766,99.31,0.7966,0
MCH0001,LINE-A,2026-07-26T21:40:00,85.21,3.66,99.84,0.7971,0
MCH0001,LINE-A,2026-07-26T21:50:00,81.5,3.518,97.88,0.7977,0
MCH0001,LINE-A,2026-07-26T22:00:00,83.31,3.619,100.34,0.7982,0
MCH0001,LINE-A,2026-07-26T22:10:00,84.24,3.81,99.59,0.7985,0
MCH0001,LINE-A,2026-07-26T22:20:00,83.52,3.698,98.1,0.7995,0
MCH0001,LINE-A,2026-07-26T22:30:00,84.76,3.558,100.5,0.8004,0
MCH0001,LINE-A,2026-07-26T22:40:00,81.17,3.824,98.76,0.801,0
MCH0001,LINE-A,2026-07-26T22:50:00,82.04,3.659,99.51,0.8014,0
MCH0001,LINE-A,2026-07-26T23:00:00,82.54,3.658,99.82,0.8026,0
MCH0001,LINE-A,2026-07-26T23:10:00,84.02,3.72,99.75,0.8037,0
MCH0001,LINE-A,2026-07-26T23:20:00,83.11,3.609,97.96,0.8045,0
MCH0001,LINE-A,2026-07-26T23:30:00,82.92,3.703,99.01,0.8048,0
MCH0001,LINE-A,2026-07-26T23:40:00,82.67,3.728,99.55,0.8053,0
MCH0001,LINE-A,2026-07-26T23:50:00,83.39,3.88,99.72,0.8055,0
MCH0001,LINE-A,2026-07-27T00:00:00,84.92,3.546,98.88,0.8063,0
MCH0001,LINE-A,2026-07-27T00:10:00,85.42,3.803,100.8,0.8075,0
MCH0001,LINE-A,2026-07-27T00:20:00,85.33,3.799,99.61,0.8085,0
MCH0001,LINE-A,2026-07-27T00:30:00,84.28,3.741,96.96,0.8092,0
MCH0001,LINE-A,2026-07-27T00:40:00,84.89,3.762,101.65,0.8099,0
MCH0001,LINE-A,2026-07-27T00:50:00,84.39,3.724,97.62,0.8106,0
MCH0001,LINE-A,2026-07-27T01:00:00,82.33,3.702,100.7,0.8113,0
MCH0001,LINE-A,2026-07-27T01:10:00,82.63,3.793,100.5,0.8122,0
MCH0001,LINE-A,2026-07-27T01:20:00,83.83,3.901,99.78,0.8127,0
MCH0001,LINE-A,2026-07-27T01:30:00,83.31,3.82,96.12,0.8136,0
MCH0001,LINE-A,2026-07-27T01:40:00,82.88,3.744,99.06,0.8142,0
MCH0001,LINE-A,2026-07-27T01:50:00,83.84,3.757,96.66,0.8148,0
MCH0001,LINE-A,2026-07-27T02:00:00,82.49,3.653,98.0,0.815,0
MCH0001,LINE-A,2026-07-27T02:10:00,83.16,3.68,99.71,0.8155,0
MCH0001,LINE-A,2026-07-27T02:20:00,82.97,3.579,97.02,0.8165,0
MCH0001,LINE-A,2026-07-27T02:30:00,84.2,3.744,99.78,0.8172,0
MCH0001,LINE-A,2026-07-27T02:40:00,82.94,3.706,98.19,0.8179,0
MCH0001,LINE-A,2026-07-27T02:50:00,82.83,3.61,98.29,0.8184,0
MCH0001,LINE-A,2026-07-27T03:00:00,83.58,3.601,97.4,0.8193,0
MCH0001,LINE-A,2026-07-27T03:10:00,84.86,3.705,100.43,0.8207,0
MCH0001,LINE-A,2026-07-27T03:20:00,84.21,3.702,99.79,0.8213,0
MCH0001,LINE-A,2026-07-27T03:30:00,82.87,3.731,99.03,0.8225,0
MCH0001,LINE-A,2026-07-27T03:40:00,84.1,3.674,94.78,0.8235,0
MCH0001,LINE-A,2026-07-27T03:50:00,83.93,3.748,99.38,0.8244,0
MCH0001,LINE-A,2026-07-27T04:00:00,81.86,3.697,96.34,0.8253,0
MCH0001,LINE-A,2026-07-27T04:10:00,82.72,3.816,96.07,0.8259,0
MCH0001,LINE-A,2026-07-27T04:20:00,86.08,3.611,97.51,0.8268,0
MCH0001,LINE-A,2026-07-27T04:30:00,83.07,3.59,100.12,0.8277,0
MCH0001,LINE-A,2026-07-27T04:40:00,80.6,3.794,98.48,0.8281,0
MCH0001,LINE-A,2026-07-27T04:50:00,84.89,3.73,98.17,0.8285,0
MCH0001,LINE-A,2026-07-27T05:00:00,80.79,3.716,97.76,0.8292,0
MCH0001,LINE-A,2026-07-27T05:10:00,84.52,3.787,99.77,0.8296,0
MCH0001,LINE-A,2026-07-27T05:20:00,81.93,3.909,99.32,0.8304,0
MCH0001,LINE-A,2026-07-27T05:30:00,85.98,3.797,94.33,0.8312,0
MCH0001,LINE-A,2026-07-27T05:40:00,83.81,3.9,99.87,0.8322,0
MCH0001,LINE-A,2026-07-27T05:50:00,84.26,3.746,97.06,0.8327,0
MCH0001,LINE-A,2026-07-27T06:00:00,82.48,3.751,98.11,0.8331,0
MCH0001,LINE-A,2026-07-27T06:10:00,85.76,3.839,100.55,0.8333,0
MCH0001,LINE-A,2026-07-27T06:20:00,85.14,3.863,100.03,0.8341,0
MCH0001,LINE-A,2026-07-27T06:30:00,83.52,3.791,95.49,0.8352,0
MCH0001,LINE-A,2026-07-27T06:40:00,85.06,3.779,99.86,0.8354,0
MCH0001,LINE-A,2026-07-27T06:50:00,82.93,3.874,98.97,0.8364,0
MCH0001,LINE-A,2026-07-27T07:00:00,84.49,3.752,96.71,0.8368,0
MCH0001,LINE-A,2026-07-27T07:10:00,84.51,3.644,97.89,0.8374,0
MCH0001,LINE-A,2026-07-27T07:20:00,83.83,3.757,98.18,0.838,0
MCH0001,LINE-A,2026-07-27T07:30:00,86.69,3.7,98.94,0.8383,0
MCH0001,LINE-A,2026-07-27T07:40:00,84.18,3.959,98.88,0.8388,0
MCH0001,LINE-A,2026-07-27T07:50:00,83.64,3.852,99.59,0.8395,0
MCH0001,LINE-A,2026-07-27T08:00:00,84.27,3.836,98.01,0.8401,0
MCH0001,LINE-A,2026-07-27T08:10:00,84.6,3.683,97.75,0.8411,0
MCH0001,LINE-A,2026-07-27T08:20:00,84.19,3.698,96.96,0.8413,0
MCH0001,LINE-A,2026-07-27T08:30:00,86.1,3.841,94.82,0.8416,0
MCH0001,LINE-A,2026-07-27T08:40:00,83.28,3.726,98.06,0.8419,0
MCH0001,LINE-A,2026-07-27T08:50:00,85.52,3.741,97.59,0.8419,0
MCH0001,LINE-A,2026-07-27T09:00:00,83.92,3.85,98.1,0.8419,0
MCH0001,LINE-A,2026-07-27T09:10:00,83.68,3.784,97.65,0.8423,0
MCH0001,LINE-A,2026-07-27T09:20:00,85.17,3.811,99.55,0.8431,0
MCH0001,LINE-A,2026-07-27T09:30:00,82.93,3.747,96.28,0.844,0
MCH0001,LINE-A,2026-07-27T09:40:00,82.63,3.915,97.96,0.8438,0
MCH0001,LINE-A,2026-07-27T09:50:00,84.39,3.884,99.24,0.8442,0
MCH0001,LINE-A,2026-07-27T10:00:00,84.0,3.89,96.65,0.8448,0
MCH0001,LINE-A,2026-07-27T10:10:00,84.82,3.831,95.33,0.8449,0
MCH0001,LINE-A,2026-07-27T10:20:00,84.54,3.789,97.27,0.8451,0
MCH0001,LINE-A,2026-07-27T10:30:00,85.72,3.866,97.75,0.8455,0
MCH0001,LINE-A,2026-07-27T10:40:00,82.52,3.881,98.54,0.846,0
MCH0001,LINE-A,2026-07-27T10:50:00,82.53,3.795,100.1,0.8464,0
MCH0001,LINE-A,2026-07-27T11:00:00,81.63,3.84,97.62,0.847,0
MCH0001,LINE-A,2026-07-27T11:10:00,84.49,3.863,97.93,0.8476,0
MCH0001,LINE-A,2026-07-27T11:20:00,83.53,3.964,97.26,0.8479,0
MCH0001,LINE-A,2026-07-27T11:30:00,84.33,3.832,96.55,0.8485,0
MCH0001,LINE-A,2026-07-27T11:40:00,83.5,3.844,101.26,0.85,0
MCH0001,LINE-A,2026-07-27T11:50:00,84.23,3.673,97.07,0.8504,0
MCH0001,LINE-A,2026-07-27T12:00:00,85.02,3.807,97.98,0.8511,0
MCH0001,LINE-A,2026-07-27T12:10:00,87.34,3.911,100.96,0.8518,0
MCH0001,LINE-A,2026-07-27T12:20:00,86.7,3.874,98.77,0.8527,0
MCH0001,LINE-A,2026-07-27T12:30:00,85.01,3.867,100.01,0.8527,0
MCH0001,LINE-A,2026-07-27T12:40:00,84.31,3.949,97.21,0.8538,0
MCH0001,LINE-A,2026-07-27T12:50:00,82.92,3.83,97.15,0.8542,0
MCH0001,LINE-A,2026-07-27T13:00:00,86.73,3.898,96.7,0.8551,0
MCH0001,LINE-A,2026-07-27T13:10:00,85.08,3.775,96.18,0.8555,0
MCH0001,LINE-A,2026-07-27T13:20:00,84.65,3.772,97.38,0.8559,0
MCH0001,LINE-A,2026-07-27T13:30:00,82.97,3.846,99.48,0.8566,0
MCH0001,LINE-A,2026-07-27T13:40:00,85.69,3.944,102.53,0.857,0
MCH0001,LINE-A,2026-07-27T13:50:00,84.24,3.884,99.63,0.8575,0
MCH0001,LINE-A,2026-07-27T14:00:00,85.42,3.82,97.24,0.8582,0
MCH0001,LINE-A,2026-07-27T14:10:00,84.22,3.94,97.48,0.859,0
MCH0001,LINE-A,2026-07-27T14:20:00,82.88,3.844,97.62,0.8592,0
MCH0001,LINE-A,2026-07-27T14:30:00,84.16,3.878,99.07,0.8605,0
MCH0001,LINE-A,2026-07-27T14:40:00,84.68,3.844,97.58,0.8613,0
MCH0001,LINE-A,2026-07-27T14:50:00,83.43,3.913,94.8,0.8618,0
MCH0001,LINE-A,2026-07-27T15:00:00,84.41,3.833,98.25,0.8629,0
MCH0001,LINE-A,2026-07-27T15:10:00,86.41,3.848,99.99,0.8638,0
MCH0001,LINE-A,2026-07-27T15:20:00,85.74,3.883,98.83,0.8642,0
MCH0001,LINE-A,2026-07-27T15:30:00,83.34,3.909,96.98,0.8646,0
MCH0001,LINE-A,2026-07-27T15:40:00,83.54,3.922,99.93,0.8656,0
MCH0001,LINE-A,2026-07-27T15:50:00,83.95,3.993,95.02,0.8666,0
MCH0001,LINE-A,2026-07-27T16:00:00,86.42,3.838,98.55,0.8674,0
MCH0001,LINE-A,2026-07-27T16:10:00,84.06,3.875,97.03,0.8677,0
MCH0001,LINE-A,2026-07-27T16:20:00,84.18,3.988,97.19,0.8681,0
MCH0001,LINE-A,2026-07-27T16:30:00,86.12,3.943,98.95,0.8687,0
MCH0001,LINE-A,2026-07-27T16:40:00,83.52,3.973,96.72,0.8692,0
MCH0001,LINE-A,2026-07-27T16:50:00,84.9,3.891,96.65,0.8701,0
MCH0001,LINE-A,2026-07-27T17:00:00,86.36,3.944,98.58,0.8707,0
MCH0001,LINE-A,2026-07-27T17:10:00,85.49,3.738,99.98,0.8715,0
MCH0001,LINE-A,2026-07-27T17:20:00,86.26,3.946,96.05,0.8719,0
MCH0001,LINE-A,2026-07-27T17:30:00,83.87,3.891,95.28,0.8728,0
MCH0001,LINE-A,2026-07-27T17:40:00,85.57,4.005,97.18,0.8735,0
MCH0001,LINE-A,2026-07-27T17:50:00,83.92,4.054,100.86,0.8742,0
MCH0001,LINE-A,2026-07-27T18:00:00,84.45,3.953,96.91,0.8758,0
MCH0001,LINE-A,2026-07-27T18:10:00,83.27,3.953,99.16,0.8765,0
MCH0001,LINE-A,2026-07-27T18:20:00,86.3,3.989,99.55,0.8772,0
MCH0001,LINE-A,2026-07-27T18:30:00,84.83,4.081,97.48,0.8778,0
MCH0001,LINE-A,2026-07-27T18:40:00,85.28,3.906,98.77,0.878,0
MCH0001,LINE-A,2026-07-27T18:50:00,84.55,4.013,95.97,0.8782,0
MCH0001,LINE-A,2026-07-27T19:00:00,84.41,3.913,97.22,0.8793,0
MCH0001,LINE-A,2026-07-27T19:10:00,86.0,4.052,98.76,0.88,0
MCH0001,LINE-A,2026-07-27T19:20:00,84.7,3.936,100.44,0.8811,0
MCH0001,LINE-A,2026-07-27T19:30:00,83.55,3.971,100.13,0.882,0
MCH0001,LINE-A,2026-07-27T19:40:00,84.83,3.855,100.2,0.8828,0
MCH0001,LINE-A,2026-07-27T19:50:00,85.31,3.905,97.77,0.8835,0
MCH0001,LINE-A,2026-07-27T20:00:00,84.1,3.9,96.73,0.884,0
MCH0001,LINE-A,2026-07-27T20:10:00,84.53,3.869,97.95,0.8844,0
MCH0001,LINE-A,2026-07-27T20:20:00,85.36,3.973,98.45,0.8849,0
MCH0001,LINE-A,2026-07-27T20:30:00,85.47,3.959,95.55,0.8855,0
MCH0001,LINE-A,2026-07-27T20:40:00,83.18,3.985,95.81,0.8869,0
MCH0001,LINE-A,2026-07-27T20:50:00,83.5,3.942,100.47,0.8879,0
MCH0001,LINE-A,2026-07-27T21:00:00,85.25,3.998,96.26,0.8886,0
MCH0001,LINE-A,2026-07-27T21:10:00,85.19,3.943,97.44,0.8892,0
MCH0001,LINE-A,2026-07-27T21:20:00,84.48,3.92,98.4,0.89,0
MCH0001,LINE-A,2026-07-27T21:30:00,87.7,3.896,100.35,0.8901,0
MCH0001,LINE-A,2026-07-27T21:40:00,83.1,3.827,99.6,0.8906,0
MCH0001,LINE-A,2026-07-27T21:50:00,85.26,4.027,98.13,0.8918,0
MCH0001,LINE-A,2026-07-27T22:00:00,84.77,3.97,94.52,0.8925,0
MCH0001,LINE-A,2026-07-27T22:10:00,85.7,3.936,99.37,0.893,0
MCH0001,LINE-A,2026-07-27T22:20:00,84.78,3.967,97.51,0.8937,0
MCH0001,LINE-A,2026-07-27T22:30:00,86.79,3.987,91.87,0.894,0
MCH0001,LINE-A,2026-07-27T22:40:00,86.8,4.054,100.13,0.894,0
MCH0001,LINE-A,2026-07-27T22:50:00,85.62,3.786,97.16,0.8951,0
MCH0001,LINE-A,2026-07-27T23:00:00,85.22,3.873,97.36,0.8963,0
MCH0001,LINE-A,2026-07-27T23:10:00,86.04,4.112,95.56,0.8976,0
MCH0001,LINE-A,2026-07-27T23:20:00,84.47,4.103,98.99,0.8978,0
MCH0001,LINE-A,2026-07-27T23:30:00,85.95,3.916,99.27,0.898,0
MCH0001,LINE-A,2026-07-27T23:40:00,88.72,4.096,96.15,0.8986,0
MCH0001,LINE-A,2026-07-27T23:50:00,86.72,4.025,98.75,0.8997,0
MCH0001,LINE-A,2026-07-28T00:00:00,85.5,3.918,99.33,0.8999,0
MCH0001,LINE-A,2026-07-28T00:10:00,83.13,3.949,99.98,0.9006,0
MCH0001,LINE-A,2026-07-28T00:20:00,88.1,4.024,98.41,0.9016,0
MCH0001,LINE-A,2026-07-28T00:30:00,82.59,3.926,97.99,0.9018,0
MCH0001,LINE-A,2026-07-28T00:40:00,84.07,4.063,95.2,0.9023,0
MCH0001,LINE-A,2026-07-28T00:50:00,83.21,3.945,98.54,0.903,0
MCH0001,LINE-A,2026-07-28T01:00:00,85.06,4.131,98.27,0.9036,0
MCH0001,LINE-A,2026-07-28T01:10:00,87.38,3.866,97.57,0.9046,0
MCH0001,LINE-A,2026-07-28T01:20:00,83.83,3.969,97.08,0.9052,0
MCH0001,LINE-A,2026-07-28T01:30:00,85.09,3.917,97.71,0.9058,0
MCH0001,LINE-A,2026-07-28T01:40:00,83.82,3.96,97.82,0.9062,0
MCH0001,LINE-A,2026-07-28T01:50:00,86.56,4.04,98.13,0.9076,0
MCH0001,LINE-A,2026-07-28T02:00:00,85.21,3.977,98.49,0.9085,0
MCH0001,LINE-A,2026-07-28T02:10:00,83.3,4.031,99.79,0.9097,0
MCH0001,LINE-A,2026-07-28T02:20:00,85.77,3.917,97.46,0.9098,0
MCH0001,LINE-A,2026-07-28T02:30:00,85.74,4.052,98.85,0.9102,0
MCH0001,LINE-A,2026-07-28T02:40:00,84.9,4.191,98.27,0.9112,0
MCH0001,LINE-A,2026-07-28T02:50:00,86.22,4.132,98.01,0.9118,0
MCH0001,LINE-A,2026-07-28T03:00:00,84.12,4.039,97.46,0.913,0
MCH0001,LINE-A,2026-07-28T03:10:00,85.99,4.178,98.62,0.914,0
MCH0001,LINE-A,2026-07-28T03:20:00,85.21,4.048,96.78,0.9147,0
MCH0001,LINE-A,2026-07-28T03:30:00,85.61,4.159,98.24,0.916,0
MCH0001,LINE-A,2026-07-28T03:40:00,85.04,3.992,96.81,0.917,0
MCH0001,LINE-A,2026-07-28T03:50:00,86.42,4.078,97.87,0.9173,0
MCH0001,LINE-A,2026-07-28T04:00:00,84.66,4.091,97.68,0.9173,0
MCH0001,LINE-A,2026-07-28T04:10:00,86.85,4.082,98.07,0.918,0
MCH0001,LINE-A,2026-07-28T04:20:00,83.47,4.114,96.79,0.9189,0
MCH0001,LINE-A,2026-07-28T04:30:00,86.17,4.036,98.77,0.9195,0
MCH0001,LINE-A,2026-07-28T04:40:00,86.84,4.021,97.48,0.9204,0
MCH0001,LINE-A,2026-07-28T04:50:00,87.79,4.001,96.19,0.9208,0
MCH0001,LINE-A,2026-07-28T05:00:00,85.37,4.164,99.39,0.9217,0
MCH0001,LINE-A,2026-07-28T05:10:00,87.24,4.202,98.74,0.9227,0
MCH0001,LINE-A,2026-07-28T05:20:00,84.18,4.184,96.21,0.9237,0
MCH0001,LINE-A,2026-07-28T05:30:00,85.02,3.978,99.19,0.9245,0
MCH0001,LINE-A,2026-07-28T05:40:00,87.14,4.05,95.85,0.9258,0
MCH0001,LINE-A,2026-07-28T05:50:00,85.74,4.034,98.05,0.9261,0
MCH0001,LINE-A,2026-07-28T06:00:00,83.93,4.098,98.44,0.9266,0
MCH0001,LINE-A,2026-07-28T06:10:00,85.54,3.975,96.36,0.9275,0
MCH0001,LINE-A,2026-07-28T06:20:00,87.25,3.968,95.39,0.928,0
MCH0001,LINE-A,2026-07-28T06:30:00,85.63,4.249,101.4,0.9284,0
MCH0001,LINE-A,2026-07-28T06:40:00,85.49,4.013,97.27,0.929,0
MCH0001,LINE-A,2026-07-28T06:50:00,86.29,4.115,97.87,0.9295,0
MCH0001,LINE-A,2026-07-28T07:00:00,84.53,4.179,98.6,0.9307,0
MCH0001,LINE-A,2026-07-28T07:10:00,86.05,4.037,95.66,0.9316,0
MCH0001,LINE-A,2026-07-28T07:20:00,86.73,4.178,96.35,0.9316,0
MCH0001,LINE-A,2026-07-28T07:30:00,84.93,3.987,96.64,0.9322,0
MCH0001,LINE-A,2026-07-28T07:40:00,85.29,4.161,94.77,0.9326,0
MCH0001,LINE-A,2026-07-28T07:50:00,86.66,3.97,97.95,0.933,0
MCH0001,LINE-A,2026-07-28T08:00:00,86.09,4.114,98.0,0.9333,0
MCH0001,LINE-A,2026-07-28T08:10:00,85.86,4.125,98.4,0.9345,0
MCH0001,LINE-A,2026-07-28T08:20:00,84.93,4.145,99.1,0.9348,0
MCH0001,LINE-A,2026-07-28T08:30:00,85.51,4.091,97.74,0.9352,0
MCH0001,LINE-A,2026-07-28T08:40:00,87.15,4.234,98.22,0.9358,0
MCH0001,LINE-A,2026-07-28T08:50:00,85.83,4.132,96.74,0.9364,0
MCH0001,LINE-A,2026-07-28T09:00:00,87.4,4.107,99.7,0.9371,0
MCH0001,LINE-A,2026-07-28T09:10:00,84.8,4.129,97.1,0.9382,0
MCH0001,LINE-A,2026-07-28T09:20:00,84.72,4.136,95.77,0.9389,0
MCH0001,LINE-A,2026-07-28T09:30:00,86.18,4.141,100.13,0.9394,0
MCH0001,LINE-A,2026-07-28T09:40:00,85.54,4.284,101.08,0.9401,0
MCH0001,LINE-A,2026-07-28T09:50:00,87.66,4.231,97.13,0.9405,0
MCH0001,LINE-A,2026-07-28T10:00:00,85.81,4.128,95.15,0.9412,0
MCH0001,LINE-A,2026-07-28T10:10:00,83.87,4.226,98.52,0.942,0
MCH0001,LINE-A,2026-07-28T10:20:00,85.74,4.086,96.33,0.9431,0
MCH0001,LINE-A,2026-07-28T10:30:00,86.79,4.241,98.54,0.9434,0
MCH0001,LINE-A,2026-07-28T10:40:00,87.62,4.338,99.41,0.9443,0
MCH0001,LINE-A,2026-07-28T10:50:00,85.88,4.046,96.0,0.945,0
MCH0001,LINE-A,2026-07-28T11:00:00,87.91,4.214,96.82,0.945,0
MCH0001,LINE-A,2026-07-28T11:10:00,86.78,4.321,96.14,0.9466,0
MCH0001,LINE-A,2026-07-28T11:20:00,87.73,4.186,98.74,0.9474,0
MCH0001,LINE-A,2026-07-28T11:30:00,86.24,4.186,96.85,0.9477,0
MCH0001,LINE-A,2026-07-28T11:40:00,87.09,4.076,98.98,0.9481,0
MCH0001,LINE-A,2026-07-28T11:50:00,88.47,4.239,96.87,0.9487,0
MCH0001,LINE-A,2026-07-28T12:00:00,86.46,4.262,97.28,0.9491,0
MCH0001,LINE-A,2026-07-28T12:10:00,87.21,4.222,95.55,0.9491,0
MCH0001,LINE-A,2026-07-28T12:20:00,86.78,4.189,94.76,0.9506,0
MCH0001,LINE-A,2026-07-28T12:30:00,85.49,4.224,94.72,0.9509,0
MCH0001,LINE-A,2026-07-28T12:40:00,86.22,4.185,99.28,0.9514,0
MCH0001,LINE-A,2026-07-28T12:50:00,86.97,4.136,96.63,0.9517,0
MCH0001,LINE-A,2026-07-28T13:00:00,84.88,4.221,96.56,0.9526,0
MCH0001,LINE-A,2026-07-28T13:10:00,86.06,4.405,96.67,0.953,0
MCH0001,LINE-A,2026-07-28T13:20:00,85.49,4.113,97.36,0.954,0
MCH0001,LINE-A,2026-07-28T13:30:00,85.96,4.236,98.42,0.9549,0
MCH0001,LINE-A,2026-07-28T13:40:00,87.78,4.116,98.02,0.9557,0
MCH0001,LINE-A,2026-07-28T13:50:00,85.48,4.333,97.6,0.9564,0
MCH0001,LINE-A,2026-07-28T14:00:00,86.82,4.133,96.79,0.9571,0
MCH0001,LINE-A,2026-07-28T14:10:00,87.64,4.244,97.05,0.9578,0
MCH0001,LINE-A,2026-07-28T14:20:00,84.41,4.211,95.59,0.9585,0
MCH0001,LINE-A,2026-07-28T14:30:00,87.44,4.278,98.62,0.9593,0
MCH0001,LINE-A,2026-07-28T14:40:00,85.19,4.254,97.19,0.9601,0
MCH0001,LINE-A,2026-07-28T14:50:00,86.48,4.15,96.68,0.9602,0
MCH0001,LINE-A,2026-07-28T15:00:00,86.45,4.189,98.03,0.9612,0
MCH0001,LINE-A,2026-07-28T15:10:00,87.64,4.317,95.16,0.9622,0
MCH0001,LINE-A,2026-07-28T15:20:00,84.52,4.119,93.29,0.9631,0
MCH0001,LINE-A,2026-07-28T15:30:00,87.08,4.188,98.9,0.9637,0
MCH0001,LINE-A,2026-07-28T15:40:00,85.32,4.251,96.3,0.9642,0
MCH0001,LINE-A,2026-07-28T15:50:00,85.91,4.324,96.24,0.9645,0
MCH0001,LINE-A,2026-07-28T16:00:00,89.76,4.265,97.28,0.9652,0
MCH0001,LINE-A,2026-07-28T16:10:00,86.71,4.433,100.47,0.9657,0
MCH0001,LINE-A,2026-07-28T16:20:00,88.31,4.21,96.49,0.966,0
MCH0001,LINE-A,2026-07-28T16:30:00,85.52,4.307,98.42,0.9666,0
MCH0001,LINE-A,2026-07-28T16:40:00,86.19,4.229,96.59,0.9672,0
MCH0001,LINE-A,2026-07-28T16:50:00,85.38,4.394,96.1,0.9679,0
MCH0001,LINE-A,2026-07-28T17:00:00,86.64,4.266,95.63,0.9687,0
MCH0001,LINE-A,2026-07-28T17:10:00,85.35,4.348,99.73,0.969,0
MCH0001,LINE-A,2026-07-28T17:20:00,88.39,4.236,96.53,0.9692,0
MCH0001,LINE-A,2026-07-28T17:30:00,85.07,4.273,95.46,0.9698,0
MCH0001,LINE-A,2026-07-28T17:40:00,87.86,4.444,97.46,0.9704,0
MCH0001,LINE-A,2026-07-28T17:50:00,86.57,4.049,96.56,0.9715,0
MCH0001,LINE-A,2026-07-28T18:00:00,86.66,4.131,97.31,0.9722,0
MCH0001,LINE-A,2026-07-28T18:10:00,88.35,4.218,98.95,0.973,0
MCH0001,LINE-A,2026-07-28T18:20:00,86.38,4.148,99.51,0.9738,0
MCH0001,LINE-A,2026-07-28T18:30:00,88.62,4.267,97.97,0.9744,0
MCH0001,LINE-A,2026-07-28T18:40:00,86.36,4.241,96.93,0.9752,1
MCH0001,LINE-A,2026-07-28T18:50:00,87.37,4.32,96.43,0.9758,1
MCH0001,LINE-A,2026-07-28T19:00:00,86.8,4.261,99.32,0.9765,1
MCH0001,LINE-A,2026-07-28T19:10:00,87.87,4.401,97.22,0.9771,1
MCH0001,LINE-A,2026-07-28T19:20:00,85.66,4.286,97.67,0.9777,1
MCH0001,LINE-A,2026-07-28T19:30:00,85.91,4.285,96.8,0.9779,1
MCH0001,LINE-A,2026-07-28T19:40:00,87.87,4.385,96.62,0.9779,1
